Date,USD,EUR
2008-10-30,755.25,587.72
2008-10-31,730.75,576.28
2008-11-03,729.5,571.75
2008-11-04,741.25,571.62
2008-11-05,753.75,577.25
2008-11-06,754.5,590.17
2008-11-07,735.25,575.07
2008-11-10,753.0,587.43
2008-11-11,733.75,584.85
2008-11-12,724.75,578.76
2008-11-13,713.5,567.69
2008-11-14,747.5,589.58
2008-11-17,734.0,580.6
2008-11-18,738.0,583.63
2008-11-19,762.0,602.18
2008-11-20,738.0,589.29
2008-11-21,774.5,619.13
2008-11-24,822.5,641.13
2008-11-25,820.5,631.74
2008-11-26,812.5,630.21
2008-11-27,814.0,632.21
2008-11-28,814.5,641.89
2008-12-01,778.0,617.68
2008-12-02,780.0,613.38
2008-12-03,766.25,603.8
2008-12-04,773.25,607.04
2008-12-05,749.0,590.83
2008-12-08,767.25,593.41
2008-12-09,767.75,595.39
2008-12-10,802.25,617.71
2008-12-11,827.75,625.61
2008-12-12,826.5,618.13
2008-12-15,826.0,604.18
2008-12-16,838.25,609.17
2008-12-17,870.0,607.29
2008-12-18,855.25,590.7
2008-12-19,835.75,599.86
2008-12-22,849.0,609.85
2008-12-23,843.5,605.01
2008-12-24,843.5,603.08
2008-12-25,843.5,603.08
2008-12-26,843.5,600.18
2008-12-29,880.25,618.33
2008-12-30,869.75,614.9
2008-12-31,869.75,625.7
2009-01-01,869.75,625.7
2009-01-02,874.5,627.6
2009-01-05,853.5,626.03
2009-01-06,848.25,633.85
2009-01-07,848.5,621.73
2009-01-08,855.75,623.82
2009-01-09,847.25,627.17
2009-01-12,827.0,619.41
2009-01-13,826.5,627.28
2009-01-14,821.5,624.05
2009-01-15,810.0,620.02
2009-01-16,833.75,629.2
2009-01-19,833.0,633.36
2009-01-20,853.25,660.79
2009-01-21,849.25,659.59
2009-01-22,860.0,663.58
2009-01-23,875.75,684.69
2009-01-26,910.25,693.13
2009-01-27,897.5,681.4
2009-01-28,895.25,676.99
2009-01-29,892.25,682.17
2009-01-30,919.5,717.52
2009-02-02,918.25,717.07
2009-02-03,904.5,697.46
2009-02-04,905.0,702.53
2009-02-05,920.0,716.59
2009-02-06,913.0,710.37
2009-02-09,895.0,684.8
2009-02-10,909.75,697.74
2009-02-11,938.0,727.05
2009-02-12,943.25,738.33
2009-02-13,935.5,724.66
2009-02-16,942.5,736.5
2009-02-17,968.0,769.81
2009-02-18,964.0,769.32
2009-02-19,980.5,772.63
2009-02-20,989.0,783.96
2009-02-23,985.75,774.14
2009-02-24,984.25,771.93
2009-02-25,978.5,770.75
2009-02-26,936.5,734.48
2009-02-27,952.0,749.58
2009-03-02,937.25,744.47
2009-03-03,913.75,727.25
2009-03-04,908.5,723.41
2009-03-05,913.0,727.61
2009-03-06,936.0,739.31
2009-03-09,923.75,731.05
2009-03-10,901.5,706.98
2009-03-11,899.5,704.19
2009-03-12,925.25,722.99
2009-03-13,928.0,719.88
2009-03-16,919.5,707.5
2009-03-17,915.5,705.78
2009-03-18,893.25,681.35
2009-03-19,956.5,696.68
2009-03-20,954.0,703.25
2009-03-23,949.25,699.62
2009-03-24,923.75,683.07
2009-03-25,929.0,686.14
2009-03-26,938.25,691.95
2009-03-27,924.0,694.42
2009-03-30,928.0,704.9
2009-03-31,916.5,690.29
2009-04-01,924.5,698.87
2009-04-02,897.75,667.84
2009-04-03,905.0,674.14
2009-04-06,870.25,649.15
2009-04-07,879.75,662.84
2009-04-08,880.0,665.15
2009-04-09,880.5,666.67
2009-04-10,880.5,666.67
2009-04-13,880.5,661.06
2009-04-14,887.5,669.48
2009-04-15,891.0,676.15
2009-04-16,880.5,667.58
2009-04-17,870.5,667.36
2009-04-20,877.0,678.77
2009-04-21,888.75,686.0
2009-04-22,886.0,680.78
2009-04-23,897.5,687.92
2009-04-24,907.5,684.83
2009-04-27,907.5,691.27
2009-04-28,891.0,681.32
2009-04-29,898.25,677.03
2009-04-30,883.25,666.55
2009-05-01,884.5,667.4
2009-05-04,884.5,662.89
2009-05-05,910.0,681.72
2009-05-06,910.0,684.21
2009-05-07,912.25,680.07
2009-05-08,907.0,672.62
2009-05-11,913.0,670.21
2009-05-12,917.0,672.02
2009-05-13,924.0,679.26
2009-05-14,925.25,680.91
2009-05-15,929.5,683.71
2009-05-18,921.0,682.63
2009-05-19,924.75,679.39
2009-05-20,939.5,681.66
2009-05-21,937.5,680.9
2009-05-22,959.75,686.05
2009-05-25,959.75,685.17
2009-05-26,945.0,675.65
2009-05-27,951.0,682.72
2009-05-28,957.75,686.95
2009-05-29,975.5,689.18
2009-06-01,981.75,693.47
2009-06-02,980.0,685.39
2009-06-03,976.75,688.41
2009-06-04,970.75,684.18
2009-06-05,962.0,686.75
2009-06-08,943.75,680.99
2009-06-09,956.0,682.64
2009-06-10,953.75,680.93
2009-06-11,947.5,673.35
2009-06-12,937.25,669.63
2009-06-15,932.25,673.86
2009-06-16,934.0,672.4
2009-06-17,930.5,671.14
2009-06-18,940.5,673.64
2009-06-19,935.25,671.56
2009-06-22,919.25,662.28
2009-06-23,920.75,657.28
2009-06-24,933.5,665.29
2009-06-25,937.25,674.01
2009-06-26,942.0,669.53
2009-06-29,935.5,665.43
2009-06-30,934.5,666.24
2009-07-01,938.25,663.97
2009-07-02,929.5,663.1
2009-07-03,932.5,665.95
2009-07-06,924.5,664.08
2009-07-07,924.0,659.93
2009-07-08,918.0,660.5
2009-07-09,911.75,652.25
2009-07-10,913.0,654.88
2009-07-13,908.5,651.3
2009-07-14,924.75,663.16
2009-07-15,938.0,665.98
2009-07-16,935.0,662.44
2009-07-17,937.5,664.4
2009-07-20,952.75,670.36
2009-07-21,947.75,666.19
2009-07-22,948.25,667.41
2009-07-23,950.0,666.74
2009-07-24,951.5,670.05
2009-07-27,955.0,671.54
2009-07-28,944.25,665.97
2009-07-29,931.0,662.09
2009-07-30,932.5,663.11
2009-07-31,939.0,662.32
2009-08-03,959.75,665.75
2009-08-04,960.5,667.13
2009-08-05,960.5,667.66
2009-08-06,964.0,671.01
2009-08-07,956.0,672.86
2009-08-10,945.0,667.21
2009-08-11,942.75,666.65
2009-08-12,947.25,666.49
2009-08-13,953.5,667.09
2009-08-14,953.5,669.8
2009-08-17,932.75,662.86
2009-08-18,935.0,662.96
2009-08-19,943.0,663.22
2009-08-20,940.5,660.67
2009-08-21,952.5,666.04
2009-08-24,951.5,664.46
2009-08-25,950.5,663.36
2009-08-26,940.5,660.86
2009-08-27,943.0,662.8
2009-08-28,955.5,664.76
2009-08-31,955.5,665.83
2009-09-01,955.0,667.67
2009-09-02,964.75,677.59
2009-09-03,983.0,689.41
2009-09-04,989.0,694.84
2009-09-07,993.0,692.66
2009-09-08,1000.75,689.48
2009-09-09,999.5,685.46
2009-09-10,990.75,680.25
2009-09-11,1008.25,689.99
2009-09-14,999.25,682.99
2009-09-15,996.0,682.26
2009-09-16,1015.75,691.57
2009-09-17,1018.5,690.77
2009-09-18,1012.0,687.38
2009-09-21,997.0,680.24
2009-09-22,1014.0,685.48
2009-09-23,1010.25,683.53
2009-09-24,1009.75,686.58
2009-09-25,991.5,674.9
2009-09-28,991.75,677.91
2009-09-29,989.5,680.37
2009-09-30,995.75,681.23
2009-10-01,1004.75,690.0
2009-10-02,1003.5,687.09
2009-10-05,1005.5,687.38
2009-10-06,1038.75,704.36
2009-10-07,1040.25,708.54
2009-10-08,1045.0,707.83
2009-10-09,1051.5,712.52
2009-10-12,1058.75,714.91
2009-10-13,1057.5,713.32
2009-10-14,1059.5,711.0
2009-10-15,1053.5,705.18
2009-10-16,1047.5,704.13
2009-10-19,1050.5,702.93
2009-10-20,1061.75,710.53
2009-10-21,1053.75,702.52
2009-10-22,1053.0,701.65
2009-10-23,1061.75,706.98
2009-10-26,1054.0,705.42
2009-10-27,1036.5,699.37
2009-10-28,1031.75,698.85
2009-10-29,1040.5,702.16
2009-10-30,1040.0,704.87
2009-11-02,1062.0,716.72
2009-11-03,1061.0,722.88
2009-11-04,1090.0,734.72
2009-11-05,1089.0,731.44
2009-11-06,1096.75,737.51
2009-11-09,1106.75,737.51
2009-11-10,1101.5,735.9
2009-11-11,1115.25,744.07
2009-11-12,1114.75,749.03
2009-11-13,1104.0,741.56
2009-11-16,1130.0,754.41
2009-11-17,1134.75,764.63
2009-11-18,1149.0,767.61
2009-11-19,1135.5,764.21
2009-11-20,1140.0,767.86
2009-11-23,1169.5,780.71
2009-11-24,1163.25,778.22
2009-11-25,1179.75,783.65
2009-11-26,1182.75,789.18
2009-11-27,1166.5,778.83
2009-11-30,1175.75,783.13
2009-12-01,1192.5,790.08
2009-12-02,1212.5,804.29
2009-12-03,1208.75,801.16
2009-12-04,1190.25,799.42
2009-12-07,1142.5,770.48
2009-12-08,1146.75,778.25
2009-12-09,1141.0,773.8
2009-12-10,1128.5,766.64
2009-12-11,1124.0,768.7
2009-12-14,1123.75,766.83
2009-12-15,1122.0,770.79
2009-12-16,1137.5,780.21
2009-12-17,1117.0,778.51
2009-12-18,1104.5,773.62
2009-12-21,1105.5,772.29
2009-12-22,1084.0,761.66
2009-12-23,1085.25,757.2
2009-12-24,1085.25,755.9
2009-12-25,1085.25,755.9
2009-12-28,1085.25,754.14
2009-12-29,1106.0,767.71
2009-12-30,1087.5,760.44
2009-12-31,1087.5,757.97
2010-01-01,1087.5,757.97
2010-01-04,1121.5,776.74
2010-01-05,1123.25,779.14
2010-01-06,1130.0,785.4
2010-01-07,1130.25,788.92
2010-01-08,1126.75,786.53
2010-01-11,1153.0,792.63
2010-01-12,1151.25,791.78
2010-01-13,1127.25,776.99
2010-01-14,1138.25,786.41
2010-01-15,1128.0,785.05
2010-01-18,1134.5,788.7
2010-01-19,1133.0,793.33
2010-01-20,1120.25,793.63
2010-01-21,1108.25,788.51
2010-01-22,1084.0,767.22
2010-01-25,1095.25,773.7
2010-01-26,1093.25,777.7
2010-01-27,1094.75,779.68
2010-01-28,1088.0,779.37
2010-01-29,1078.5,775.93
2010-02-01,1086.5,781.91
2010-02-02,1111.0,796.33
2010-02-03,1115.25,801.56
2010-02-04,1083.25,786.1
2010-02-05,1058.0,773.93
2010-02-08,1064.0,776.59
2010-02-09,1071.25,779.91
2010-02-10,1069.5,780.74
2010-02-11,1076.25,791.01
2010-02-12,1082.0,795.0
2010-02-15,1098.25,807.8
2010-02-16,1115.25,813.93
2010-02-17,1119.0,819.51
2010-02-18,1118.0,820.52
2010-02-19,1112.75,823.5
2010-02-22,1115.25,820.58
2010-02-23,1107.0,815.74
2010-02-24,1103.0,810.61
2010-02-25,1094.5,809.36
2010-02-26,1108.25,812.08
2010-03-01,1114.0,826.5
2010-03-02,1126.5,830.75
2010-03-03,1136.5,830.17
2010-03-04,1134.5,833.76
2010-03-05,1135.0,834.07
2010-03-08,1125.75,824.57
2010-03-09,1115.75,821.49
2010-03-10,1120.5,820.01
2010-03-11,1104.0,807.37
2010-03-12,1106.25,804.17
2010-03-15,1104.25,808.89
2010-03-16,1124.75,817.52
2010-03-17,1121.75,816.47
2010-03-18,1122.75,825.43
2010-03-19,1105.5,817.19
2010-03-22,1097.25,810.95
2010-03-23,1101.5,813.97
2010-03-24,1090.75,817.16
2010-03-25,1093.0,819.16
2010-03-26,1096.5,818.38
2010-03-29,1107.5,822.14
2010-03-30,1107.0,824.77
2010-03-31,1115.5,824.4
2010-04-01,1123.5,829.92
2010-04-02,1123.5,829.92
2010-04-05,1123.5,831.82
2010-04-06,1132.75,846.38
2010-04-07,1142.0,855.78
2010-04-08,1148.0,859.51
2010-04-09,1152.5,857.16
2010-04-12,1158.75,851.52
2010-04-13,1148.25,846.64
2010-04-14,1153.75,846.7
2010-04-15,1154.5,851.02
2010-04-16,1151.5,852.49
2010-04-19,1136.25,843.79
2010-04-20,1144.75,850.39
2010-04-21,1143.0,853.43
2010-04-22,1133.75,852.35
2010-04-23,1139.5,852.89
2010-04-26,1154.5,866.48
2010-04-27,1149.5,863.28
2010-04-28,1161.0,879.28
2010-04-29,1166.75,880.96
2010-04-30,1179.25,886.89
2010-05-03,1179.25,895.07
2010-05-04,1185.0,909.23
2010-05-05,1165.0,905.56
2010-05-06,1185.25,932.57
2010-05-07,1202.25,950.36
2010-05-10,1196.5,931.89
2010-05-11,1222.5,963.32
2010-05-12,1237.5,975.91
2010-05-13,1237.5,984.8
2010-05-14,1236.5,995.17
2010-05-17,1236.0,1001.99
2010-05-18,1216.75,983.35
2010-05-19,1195.0,968.67
2010-05-20,1192.0,966.4
2010-05-21,1179.75,939.52
2010-05-24,1187.0,958.96
2010-05-25,1198.25,978.72
2010-05-26,1212.0,991.78
2010-05-27,1211.0,987.36
2010-05-28,1207.5,979.2
2010-05-31,1207.5,984.07
2010-06-01,1227.75,999.19
2010-06-02,1215.0,995.78
2010-06-03,1215.0,995.53
2010-06-04,1203.5,999.92
2010-06-07,1215.0,1018.44
2010-06-08,1246.0,1042.85
2010-06-09,1233.5,1023.06
2010-06-10,1217.5,1005.7
2010-06-11,1220.0,1008.81
2010-06-14,1223.75,996.78
2010-06-15,1225.0,995.29
2010-06-16,1234.5,1002.31
2010-06-17,1245.0,1007.69
2010-06-18,1256.0,1014.29
2010-06-21,1254.5,1013.33
2010-06-22,1236.0,1006.35
2010-06-23,1226.5,1002.08
2010-06-24,1236.25,1003.78
2010-06-25,1254.0,1020.18
2010-06-28,1261.0,1022.46
2010-06-29,1234.5,1013.71
2010-06-30,1244.0,1015.59
2010-07-01,1234.0,990.77
2010-07-02,1201.5,953.46
2010-07-05,1208.0,963.97
2010-07-06,1195.0,944.85
2010-07-07,1193.25,944.55
2010-07-08,1193.5,941.25
2010-07-09,1208.75,956.78
2010-07-12,1205.5,957.89
2010-07-13,1216.0,959.79
2010-07-14,1207.0,948.19
2010-07-15,1208.0,936.91
2010-07-16,1189.25,918.2
2010-07-19,1181.0,910.74
2010-07-20,1183.0,918.19
2010-07-21,1191.5,929.55
2010-07-22,1199.5,929.3
2010-07-23,1190.5,928.77
2010-07-26,1183.5,914.89
2010-07-27,1168.0,899.53
2010-07-28,1157.0,888.97
2010-07-29,1162.5,888.42
2010-07-30,1169.0,897.3
2010-08-02,1188.5,901.37
2010-08-03,1187.5,898.16
2010-08-04,1199.5,912.58
2010-08-05,1192.5,906.47
2010-08-06,1207.75,908.63
2010-08-09,1203.0,908.27
2010-08-10,1192.5,911.18
2010-08-11,1205.5,934.5
2010-08-12,1213.0,944.37
2010-08-13,1214.25,951.53
2010-08-16,1223.5,952.51
2010-08-17,1226.0,952.6
2010-08-18,1218.0,947.57
2010-08-19,1233.5,958.73
2010-08-20,1223.5,964.49
2010-08-23,1226.0,968.67
2010-08-24,1222.0,963.5
2010-08-25,1237.5,980.04
2010-08-26,1237.0,971.07
2010-08-27,1235.0,970.99
2010-08-30,1235.0,973.44
2010-08-31,1246.0,980.37
2010-09-01,1246.5,972.31
2010-09-02,1248.5,973.26
2010-09-03,1240.5,964.43
2010-09-06,1249.0,969.8
2010-09-07,1256.75,987.51
2010-09-08,1255.0,984.7
2010-09-09,1255.0,985.24
2010-09-10,1246.5,979.49
2010-09-13,1243.75,966.43
2010-09-14,1265.5,975.22
2010-09-15,1267.0,972.41
2010-09-16,1272.5,971.26
2010-09-17,1274.0,976.58
2010-09-20,1279.25,977.68
2010-09-21,1275.0,970.87
2010-09-22,1293.5,964.47
2010-09-23,1290.75,968.09
2010-09-24,1297.0,962.45
2010-09-27,1297.0,962.84
2010-09-28,1294.0,955.26
2010-09-29,1307.5,961.47
2010-09-30,1307.0,957.37
2010-10-01,1316.25,957.52
2010-10-04,1313.5,960.06
2010-10-05,1330.5,961.38
2010-10-06,1346.5,969.44
2010-10-07,1345.0,964.81
2010-10-08,1341.5,962.86
2010-10-11,1351.5,972.72
2010-10-12,1348.5,974.74
2010-10-13,1365.5,978.12
2010-10-14,1373.25,975.01
2010-10-15,1367.5,975.98
2010-10-18,1367.25,978.91
2010-10-19,1339.0,971.03
2010-10-20,1339.0,958.59
2010-10-21,1343.5,959.51
2010-10-22,1322.5,949.77
2010-10-25,1337.5,956.83
2010-10-26,1329.5,958.65
2010-10-27,1324.5,961.25
2010-10-28,1333.5,959.32
2010-10-29,1346.75,968.96
2010-11-01,1354.5,975.3
2010-11-02,1351.0,963.25
2010-11-03,1345.5,960.11
2010-11-04,1381.0,970.86
2010-11-05,1395.5,994.51
2010-11-08,1388.5,998.88
2010-11-09,1421.0,1021.38
2010-11-10,1390.5,1015.08
2010-11-11,1398.5,1023.08
2010-11-12,1388.5,1013.32
2010-11-15,1368.5,1006.62
2010-11-16,1349.0,995.28
2010-11-17,1337.5,987.7
2010-11-18,1350.25,992.68
2010-11-19,1342.5,982.69
2010-11-22,1356.5,996.77
2010-11-23,1377.5,1025.42
2010-11-24,1372.5,1024.79
2010-11-25,1373.25,1026.92
2010-11-26,1355.0,1025.31
2010-11-29,1357.0,1036.83
2010-11-30,1383.5,1062.8
2010-12-01,1385.5,1060.63
2010-12-02,1389.0,1054.71
2010-12-03,1403.5,1048.76
2010-12-06,1415.25,1065.18
2010-12-07,1420.0,1064.11
2010-12-08,1385.5,1048.47
2010-12-09,1391.25,1055.82
2010-12-10,1375.25,1040.2
2010-12-13,1399.0,1045.0
2010-12-14,1394.5,1041.96
2010-12-15,1388.75,1041.9
2010-12-16,1363.0,1033.01
2010-12-17,1368.5,1040.68
2010-12-20,1380.0,1053.4
2010-12-21,1383.0,1053.03
2010-12-22,1387.0,1059.02
2010-12-23,1373.5,1051.04
2010-12-24,1373.5,1046.92
2010-12-27,1373.5,1044.45
2010-12-28,1373.5,1045.92
2010-12-29,1412.5,1075.25
2010-12-30,1405.5,1058.2
2010-12-31,1405.5,1047.67
2011-01-03,1405.5,1051.86
2011-01-04,1388.5,1042.61
2011-01-05,1368.0,1040.74
2011-01-06,1368.5,1049.83
2011-01-07,1367.0,1052.96
2011-01-10,1368.25,1057.42
2011-01-11,1374.0,1062.4
2011-01-12,1378.75,1055.58
2011-01-13,1381.5,1036.03
2011-01-14,1367.0,1023.05
2011-01-17,1360.5,1023.86
2011-01-18,1369.5,1022.7
2011-01-19,1372.0,1016.82
2011-01-20,1345.5,1003.21
2011-01-21,1343.5,988.99
2011-01-24,1343.0,982.08
2011-01-25,1324.0,968.33
2011-01-26,1328.0,969.91
2011-01-27,1334.5,971.85
2011-01-28,1319.0,968.07
2011-01-31,1327.0,967.91
2011-02-01,1331.5,965.41
2011-02-02,1337.0,968.21
2011-02-03,1328.0,974.25
2011-02-04,1355.0,999.71
2011-02-07,1347.5,994.98
2011-02-08,1363.5,997.29
2011-02-09,1365.0,995.84
2011-02-10,1353.25,994.96
2011-02-11,1364.0,1006.57
2011-02-14,1365.0,1014.04
2011-02-15,1372.75,1015.84
2011-02-16,1371.25,1014.43
2011-02-17,1379.0,1015.54
2011-02-18,1383.5,1014.52
2011-02-21,1403.0,1026.34
2011-02-22,1401.0,1023.04
2011-02-23,1409.25,1024.02
2011-02-24,1411.5,1023.53
2011-02-25,1402.5,1020.19
2011-02-28,1411.0,1021.58
2011-03-01,1420.75,1027.37
2011-03-02,1435.5,1034.22
2011-03-03,1421.5,1019.76
2011-03-04,1427.0,1020.01
2011-03-07,1437.5,1025.76
2011-03-08,1426.25,1026.15
2011-03-09,1431.0,1027.94
2011-03-10,1413.25,1024.17
2011-03-11,1411.5,1019.91
2011-03-14,1422.25,1017.71
2011-03-15,1400.5,1002.65
2011-03-16,1402.0,1007.11
2011-03-17,1403.75,1001.18
2011-03-18,1420.0,1004.39
2011-03-21,1432.0,1009.55
2011-03-22,1426.0,1003.41
2011-03-23,1439.5,1019.22
2011-03-24,1447.0,1019.01
2011-03-25,1436.0,1015.27
2011-03-28,1417.0,1004.54
2011-03-29,1417.5,1007.57
2011-03-30,1425.5,1011.35
2011-03-31,1439.0,1014.02
2011-04-01,1418.0,1002.4
2011-04-04,1435.5,1008.47
2011-04-05,1433.5,1009.08
2011-04-06,1461.5,1018.68
2011-04-07,1459.5,1021.31
2011-04-08,1469.5,1018.01
2011-04-11,1468.0,1015.74
2011-04-12,1450.5,1000.69
2011-04-13,1457.5,1004.96
2011-04-14,1465.75,1013.69
2011-04-15,1476.75,1024.24
2011-04-18,1493.0,1051.04
2011-04-19,1490.5,1041.32
2011-04-20,1501.0,1034.42
2011-04-21,1504.0,1032.22
2011-04-22,1504.0,1032.22
2011-04-25,1504.0,1032.97
2011-04-26,1497.5,1023.86
2011-04-27,1511.0,1031.96
2011-04-28,1535.5,1035.89
2011-04-29,1535.5,1034.98
2011-05-02,1535.5,1031.13
2011-05-03,1540.25,1037.83
2011-05-04,1541.0,1035.44
2011-05-05,1511.0,1034.05
2011-05-06,1486.5,1024.71
2011-05-09,1502.0,1052.85
2011-05-10,1513.5,1054.26
2011-05-11,1508.0,1054.84
2011-05-12,1489.5,1049.28
2011-05-13,1505.75,1060.01
2011-05-16,1500.75,1054.19
2011-05-17,1478.5,1043.59
2011-05-18,1496.5,1050.14
2011-05-19,1493.0,1047.61
2011-05-20,1490.75,1053.35
2011-05-23,1510.5,1077.24
2011-05-24,1527.0,1082.71
2011-05-25,1526.25,1084.76
2011-05-26,1518.5,1076.99
2011-05-27,1533.0,1075.04
2011-05-30,1533.0,1074.24
2011-05-31,1536.5,1068.8
2011-06-01,1533.75,1063.22
2011-06-02,1539.5,1066.14
2011-06-03,1540.0,1057.22
2011-06-06,1549.0,1060.74
2011-06-07,1545.0,1052.27
2011-06-08,1537.75,1052.75
2011-06-09,1537.75,1060.01
2011-06-10,1529.25,1065.01
2011-06-13,1526.25,1061.67
2011-06-14,1516.0,1047.11
2011-06-15,1529.75,1070.43
2011-06-16,1523.25,1077.11
2011-06-17,1537.5,1074.61
2011-06-20,1544.0,1078.82
2011-06-21,1544.75,1074.76
2011-06-22,1552.5,1075.59
2011-06-23,1523.0,1076.44
2011-06-24,1514.75,1069.36
2011-06-27,1498.0,1048.91
2011-06-28,1499.0,1043.65
2011-06-29,1504.25,1044.91
2011-06-30,1505.5,1038.38
2011-07-01,1483.0,1023.99
2011-07-04,1495.0,1030.18
2011-07-05,1510.0,1043.97
2011-07-06,1527.25,1067.56
2011-07-07,1527.5,1063.24
2011-07-08,1541.5,1081.11
2011-07-11,1555.5,1111.87
2011-07-12,1550.5,1108.65
2011-07-13,1579.0,1115.0
2011-07-14,1590.5,1123.59
2011-07-15,1587.0,1123.66
2011-07-18,1599.0,1140.07
2011-07-19,1601.0,1128.22
2011-07-20,1586.0,1117.18
2011-07-21,1601.0,1113.39
2011-07-22,1602.0,1115.17
2011-07-25,1613.5,1125.45
2011-07-26,1612.75,1113.36
2011-07-27,1625.0,1129.77
2011-07-28,1613.5,1128.32
2011-07-29,1628.5,1133.26
2011-08-01,1623.0,1142.88
2011-08-02,1637.75,1151.89
2011-08-03,1669.25,1167.96
2011-08-04,1679.5,1186.38
2011-08-05,1658.75,1168.71
2011-08-08,1693.0,1193.22
2011-08-09,1736.0,1220.73
2011-08-10,1772.0,1249.43
2011-08-11,1760.0,1233.44
2011-08-12,1736.0,1221.2
2011-08-15,1739.0,1203.84
2011-08-16,1782.5,1237.98
2011-08-17,1790.0,1238.45
2011-08-18,1824.0,1274.06
2011-08-19,1848.0,1281.69
2011-08-22,1877.5,1305.5
2011-08-23,1876.0,1303.59
2011-08-24,1770.0,1228.4
2011-08-25,1729.0,1204.71
2011-08-26,1788.0,1245.17
2011-08-29,1788.0,1230.13
2011-08-30,1825.0,1264.42
2011-08-31,1813.5,1259.55
2011-09-01,1821.0,1277.85
2011-09-02,1875.25,1319.81
2011-09-05,1895.0,1342.83
2011-09-06,1895.0,1350.29
2011-09-07,1810.0,1289.54
2011-09-08,1855.0,1324.62
2011-09-09,1851.0,1349.86
2011-09-12,1834.0,1347.59
2011-09-13,1820.0,1330.6
2011-09-14,1818.5,1330.14
2011-09-15,1782.0,1286.69
2011-09-16,1794.0,1301.46
2011-09-19,1794.0,1317.86
2011-09-20,1799.0,1312.09
2011-09-21,1793.0,1309.62
2011-09-22,1722.0,1278.87
2011-09-23,1689.0,1249.4
2011-09-26,1598.0,1186.21
2011-09-27,1659.0,1216.72
2011-09-28,1643.0,1208.0
2011-09-29,1613.0,1181.82
2011-09-30,1620.0,1207.42
2011-10-03,1655.5,1247.18
2011-10-04,1638.0,1233.62
2011-10-05,1617.0,1214.92
2011-10-06,1635.0,1219.83
2011-10-07,1652.0,1224.43
2011-10-10,1661.0,1216.4
2011-10-11,1663.0,1219.48
2011-10-12,1682.0,1219.19
2011-10-13,1656.0,1208.27
2011-10-14,1678.0,1210.24
2011-10-17,1682.0,1222.03
2011-10-18,1631.0,1191.9
2011-10-19,1652.5,1197.29
2011-10-20,1620.0,1182.65
2011-10-21,1642.5,1181.87
2011-10-24,1652.0,1189.86
2011-10-25,1656.0,1190.94
2011-10-26,1715.0,1240.96
2011-10-27,1718.0,1214.78
2011-10-28,1741.0,1228.13
2011-10-31,1722.0,1234.59
2011-11-01,1699.0,1242.32
2011-11-02,1743.0,1262.95
2011-11-03,1758.0,1279.2
2011-11-04,1749.0,1271.17
2011-11-07,1782.0,1295.91
2011-11-08,1795.0,1300.07
2011-11-09,1784.0,1313.17
2011-11-10,1756.0,1292.41
2011-11-11,1773.0,1290.86
2011-11-14,1776.0,1302.72
2011-11-15,1785.0,1319.97
2011-11-16,1756.0,1297.86
2011-11-17,1742.5,1289.4
2011-11-18,1719.0,1271.17
2011-11-21,1702.0,1263.78
2011-11-22,1699.0,1258.99
2011-11-23,1681.0,1259.03
2011-11-24,1692.5,1270.41
2011-11-25,1688.5,1272.52
2011-11-28,1714.0,1283.75
2011-11-29,1717.0,1287.59
2011-11-30,1746.0,1297.03
2011-12-01,1752.0,1300.67
2011-12-02,1747.0,1300.77
2011-12-05,1744.0,1294.92
2011-12-06,1708.0,1276.29
2011-12-07,1735.5,1296.07
2011-12-08,1715.0,1288.31
2011-12-09,1709.0,1278.71
2011-12-12,1659.5,1255.67
2011-12-13,1672.5,1277.99
2011-12-14,1603.0,1237.74
2011-12-15,1574.0,1211.0
2011-12-16,1594.0,1221.74
2011-12-19,1598.0,1227.53
